"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Maharashtra","Gondia","2023-10-30","2023","10","0.0001153018","NRSC VIC MODEL"
"Maharashtra","Gondia","2023-10-31","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-01","2023","10","0.057090526","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-07","2023","10","0.0138646421","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-08","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-09","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-10","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-11","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-12","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-13","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-14","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-15","2023","10","0.0019245561","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-16","2023","10","2.8378E-6","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-17","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-18","2023","10","0.4712584291","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-21","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-23","2023","10","0.0118248183","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-24","2023","10","0.0010538488","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-25","2023","10","0.0112052268","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-26","2023","10","0.0053090296","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-27","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-28","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-29","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-30","2023","10","0.0002674852","NRSC VIC MODEL"
"Maharashtra","Hingoli","2023-10-31","2023","10","0.0127885061","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-01","2023","10","0.0591427108","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-07","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-08","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-09","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-10","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-11","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-12","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-13","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-14","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-15","2023","10","0.0024449632","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-16","2023","10","0.0113019679","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-17","2023","10","0.4285118926","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-18","2023","10","0.0001554051","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-21","2023","10","0.1806129385","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-23","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-24","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-25","2023","10","0.0003353344","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-26","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-27","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-28","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-29","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-30","2023","10","1.1929E-6","NRSC VIC MODEL"
"Maharashtra","Jalgaon","2023-10-31","2023","10","2.90505E-5","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-01","2023","10","0.0689731954","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-07","2023","10","0.0002840568","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-08","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-09","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-10","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-11","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-12","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-13","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-14","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-15","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-16","2023","10","7.5083E-6","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-17","2023","10","5.0056E-6","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-18","2023","10","0.1151944344","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-21","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-23","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-24","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-25","2023","10","8.11029E-5","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-26","2023","10","0.0002014333","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-27","2023","10","0.0004868576","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-28","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-29","2023","10","0.0002839803","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-30","2023","10","0.0016815101","NRSC VIC MODEL"
"Maharashtra","Jalna","2023-10-31","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-01","2023","10","13.2002764385","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-07","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-08","2023","10","6.879E-7","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-09","2023","10","0.0009800498","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-10","2023","10","1.3759E-6","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-11","2023","10","1.7375421898","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-12","2023","10","1.5268441743","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-13","2023","10","1.3683852659","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-14","2023","10","0.3585560602","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-15","2023","10","0.008889364","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-16","2023","10","2.2292496521","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-17","2023","10","1.827119427","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-18","2023","10","1.1372759665","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-21","2023","10","0.0002034797","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-23","2023","10","0.0035171166","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-24","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-25","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-26","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-27","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-28","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-29","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-30","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Kolhapur","2023-10-31","2023","10","1.1234330822","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-01","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-07","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-08","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-09","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-10","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-11","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-12","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-13","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-14","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-15","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-16","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-17","2023","10","0.001466799","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-18","2023","10","0.0005190043","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-21","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-23","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-24","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-25","2023","10","1.59552E-5","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-26","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-27","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-28","2023","10","1.59552E-5","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-29","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-30","2023","10","0.0010475735","NRSC VIC MODEL"
"Maharashtra","Latur","2023-10-31","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-01","2023","10","2.7803071001","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-07","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-08","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-09","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-10","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-11","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-12","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-13","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-14","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-15","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-16","2023","10","0.0003109389","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-17","2023","10","0.0002298244","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-18","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-21","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-23","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-24","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-25","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-26","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-27","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-28","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-29","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-30","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai City","2023-10-31","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-01","2023","10","35.3438580767","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-07","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-08","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-09","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-10","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-11","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-12","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-13","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-14","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-15","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-16","2023","10","0.0014396522","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-17","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-18","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-21","2023","10","0.1066045658","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-23","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-24","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-25","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-26","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-27","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-28","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-29","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-30","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Mumbai Suburban","2023-10-31","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-01","2023","10","3.0609565811","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-07","2023","10","0.0096774311","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-08","2023","10","3.81547E-5","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-09","2023","10","1.89286E-5","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-10","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-11","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-12","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-13","2023","10","1.2619E-5","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-14","2023","10","0.0182794057","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-15","2023","10","0.0132122507","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-16","2023","10","0.0026866048","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-17","2023","10","0.0090344005","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-18","2023","10","0.317138526","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-21","2023","10","0.6470836619","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-23","2023","10","0.0007320613","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-24","2023","10","0.0135770545","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-25","2023","10","0.0002674139","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-26","2023","10","0.0091783157","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-27","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-28","2023","10","0.0003197237","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-29","2023","10","0.0257322753","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-30","2023","10","0.0002913233","NRSC VIC MODEL"
"Maharashtra","Nagpur","2023-10-31","2023","10","0.0074702822","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-01","2023","10","0.5754264142","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-07","2023","10","0.0005979141","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-08","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-09","2023","10","0.0023859023","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-10","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-11","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-12","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-13","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-14","2023","10","0.0006461105","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-15","2023","10","0.0008415329","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-16","2023","10","0.0088024942","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-17","2023","10","0.0013769035","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-18","2023","10","0.0051623292","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-21","2023","10","4.35396E-5","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-23","2023","10","0.004969738","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-24","2023","10","0.001421983","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-25","2023","10","0.0018194446","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-26","2023","10","0.0008759477","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-27","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-28","2023","10","0.0027373312","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-29","2023","10","0.0017748166","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-30","2023","10","0.0020557707","NRSC VIC MODEL"
"Maharashtra","Nanded","2023-10-31","2023","10","0.0024613677","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-01","2023","10","0.8411352279","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-07","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-08","2023","10","0.0004922832","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-09","2023","10","0.0047959561","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-10","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-11","2023","10","0.0001261148","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-12","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-13","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-14","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-15","2023","10","0.0003101857","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-16","2023","10","0.0175107187","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-17","2023","10","0.0552880588","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-18","2023","10","0.0053007058","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-21","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-23","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-24","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-25","2023","10","0.005667653","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-26","2023","10","9.0782E-5","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-27","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-28","2023","10","0.008507901","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-29","2023","10","0.0087515605","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-30","2023","10","0.0021199313","NRSC VIC MODEL"
"Maharashtra","Nandurbar","2023-10-31","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-01","2023","10","2.318020593","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-07","2023","10","0.0008768463","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-08","2023","10","1.688E-7","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-09","2023","10","0.001181198","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-10","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-11","2023","10","2.19962E-5","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-12","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-13","2023","10","0.0043182932","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-14","2023","10","0.0023003337","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-15","2023","10","0.0023731684","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-16","2023","10","0.0739794531","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-17","2023","10","1.7408816748","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-18","2023","10","0.0433105963","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-21","2023","10","2.6389413796","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-23","2023","10","0.000222927","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-24","2023","10","0.0013223726","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-25","2023","10","0.0017872676","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-26","2023","10","0.0009065699","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-27","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-28","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-29","2023","10","0.0010551879","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-30","2023","10","0.0012483913","NRSC VIC MODEL"
"Maharashtra","Nashik","2023-10-31","2023","10","0.001453211","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-01","2023","10","0.3768466414","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-07","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-08","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-09","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-10","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-11","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-12","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-13","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-14","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-15","2023","10","0.0002584023","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-16","2023","10","0.0338219652","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-17","2023","10","0.0025029909","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-18","2023","10","0.0012053196","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-21","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-23","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-24","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-25","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-26","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-27","2023","10","NA","NRSC VIC MODEL"
"Maharashtra","Osmanabad","2023-10-28","2023","10","NA","NRSC VIC MODEL"
